統計表１　生活保護の被保護世帯数及び実人員,...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,year_month
NA,岐阜市,NA,5225,5172,53,6361,6279,82,29,29,2019-04-01
NA,豊橋市,NA,1699,1687,12,2020,2006,14,17,14,2019-04-01
NA,豊田市,NA,1735,1727,8,2355,2345,10,22,15,2019-04-01
NA,岡崎市,NA,1578,1570,8,2024,2013,11,22,17,2019-04-01
NA,大津市,NA,3055,3037,18,4023,3997,26,34,29,2019-04-01
NA,高槻市,NA,4262,4249,13,5958,5937,21,53,31,2019-04-01
NA,東大阪市,NA,14246,14195,51,18756,18670,86,122,142,2019-04-01
NA,豊中市,NA,7551,7526,25,9912,9875,37,63,39,2019-04-01
NA,枚方市,NA,5780,5758,22,7806,7773,33,55,47,2019-04-01
NA,八尾市,NA,5801,5799,2,7751,7748,3,63,52,2019-04-01
NA,寝屋川市,NA,5409,5375,34,7239,7197,42,59,34,2019-04-01
NA,姫路市,NA,6743,6726,17,8543,8519,24,58,49,2019-04-01
NA,西宮市,NA,5921,5840,81,7952,7808,144,48,38,2019-04-01
NA,尼崎市,NA,13792,13767,25,17852,17819,33,100,101,2019-04-01
NA,明石市,NA,3929,3915,14,5242,5217,25,31,20,2019-04-01
NA,奈良市,NA,5407,5360,47,7325,7258,67,40,32,2019-04-01
NA,和歌山市,NA,7615,7596,19,9226,9196,30,56,76,2019-04-01
NA,鳥取市,NA,2223,2198,25,3014,2973,41,19,16,2019-04-01
NA,松江市,NA,2086,2078,8,2730,2715,15,13,19,2019-04-01
NA,倉敷市,NA,5252,5242,10,7165,7152,13,55,58,2019-04-01
NA,福山市,NA,4828,4814,14,6247,6227,20,57,53,2019-04-01
NA,呉市,NA,2792,2751,41,3532,3482,50,10,16,2019-04-01
NA,下関市,NA,3331,3316,15,4116,4098,18,26,32,2019-04-01
NA,高松市,NA,4851,4812,39,6130,6081,49,33,21,2019-04-01
NA,松山市,NA,9758,9742,16,11898,11873,25,75,59,2019-04-01
NA,高知市,NA,9078,9035,43,11648,11596,52,71,78,2019-04-01
NA,久留米市,NA,5107,5095,12,6563,6547,16,32,41,2019-04-01
NA,長崎市,NA,9481,9423,58,12523,12454,69,75,75,2019-04-01
NA,佐世保市,NA,4103,4095,8,5267,5258,9,45,31,2019-04-01
NA,大分市,NA,6959,6914,45,8524,8464,60,72,48,2019-04-01
NA,宮崎市,NA,6872,6858,14,8713,8699,14,61,51,2019-04-01
NA,鹿児島市,NA,11690,11596,94,15170,15009,161,124,79,2019-04-01
NA,那覇市,NA,9980,9965,15,12880,12863,17,75,51,2019-04-01
