統計表１　生活保護の被保護世帯数及び実人員,...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,year_month
NA,名古屋市,NA,38246,38056,190,47723,47490,233,426,522,2019-01-01
NA,京都市,NA,32605,32220,385,43682,43151,531,366,339,2019-01-01
NA,大阪市,NA,113877,113229,648,138682,137888,794,1133,1365,2019-01-01
NA,堺市,NA,19251,19213,38,25452,25401,51,171,195,2019-01-01
NA,神戸市,NA,34341,34181,160,45726,45503,223,266,341,2019-01-01
NA,岡山市,NA,9974,9936,38,13232,13178,54,86,103,2019-01-01
NA,広島市,NA,18624,18549,75,24736,24644,92,159,203,2019-01-01
NA,北九州市,NA,18332,18255,77,23059,22975,84,131,167,2019-01-01
NA,福岡市,NA,33661,33517,144,43348,43153,195,281,408,2019-01-01
NA,熊本市,NA,11987,11948,39,15374,15327,47,146,169,2019-01-01
中核市　（別掲）,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-01-01
NA,旭川市,NA,9958,9935,23,12618,12591,27,63,92,2019-01-01
NA,函館市,NA,9372,9365,7,11843,11836,7,88,82,2019-01-01
NA,青森市,NA,6758,6752,6,8481,8475,6,48,63,2019-01-01
NA,八戸市,NA,3583,3576,7,4447,4433,14,16,28,2019-01-01
NA,盛岡市,NA,3803,3789,14,4734,4716,18,34,34,2019-01-01
NA,秋田市,NA,4353,4346,7,5425,5417,8,35,37,2019-01-01
NA,郡山市,NA,2683,2679,4,3333,3329,4,26,36,2019-01-01
NA,いわき市,NA,3324,3312,12,4297,4284,13,42,46,2019-01-01
NA,福島市,NA,2428,2425,3,3007,3004,3,25,21,2019-01-01
NA,宇都宮市,NA,6656,6611,45,8419,8346,73,52,47,2019-01-01
NA,前橋市,NA,3332,3277,55,4021,3955,66,40,41,2019-01-01
NA,高崎市,NA,2941,2923,18,3526,3505,21,26,38,2019-01-01
NA,川越市,NA,3373,3369,4,4407,4402,5,24,30,2019-01-01
NA,越谷市,NA,3180,3165,15,4252,4235,17,42,31,2019-01-01
NA,川口市,NA,8931,8907,24,11571,11542,29,101,74,2019-01-01
NA,船橋市,NA,7045,7015,30,9026,8984,42,67,61,2019-01-01
NA,柏市,NA,3571,3569,2,4618,4614,4,33,27,2019-01-01
NA,八王子市,NA,7413,7401,12,9498,9481,17,71,55,2019-01-01
NA,横須賀市,NA,4046,4016,30,5189,5146,43,28,39,2019-01-01
NA,富山市,NA,1717,1715,2,1974,1972,2,22,15,2019-01-01
NA,金沢市,NA,3586,3562,24,4212,4181,31,29,30,2019-01-01
NA,長野市,NA,2637,2620,17,3346,3326,20,24,26,2019-01-01
NA,岐阜市,NA,5259,5206,53,6425,6353,72,25,51,2019-01-01
NA,豊橋市,NA,1711,1690,21,2036,2011,25,12,22,2019-01-01
NA,豊田市,NA,1725,1720,5,2338,2331,7,21,19,2019-01-01
NA,岡崎市,NA,1582,1572,10,2012,2000,12,18,22,2019-01-01
NA,大津市,NA,3059,3037,22,4046,4022,24,16,24,2019-01-01
NA,高槻市,NA,4243,4235,8,5965,5955,10,16,31,2019-01-01
NA,東大阪市,NA,14335,14268,67,18946,18839,107,98,141,2019-01-01
NA,豊中市,NA,7614,7588,26,10057,10020,37,58,64,2019-01-01
NA,枚方市,NA,5777,5753,24,7847,7814,33,51,33,2019-01-01
NA,八尾市,NA,5770,5767,3,7787,7781,6,73,68,2019-01-01
NA,姫路市,NA,6779,6763,16,8613,8583,30,55,76,2019-01-01
NA,西宮市,NA,5943,5860,83,7991,7853,138,37,36,2019-01-01
NA,尼崎市,NA,13872,13846,26,18083,18049,34,95,123,2019-01-01
NA,明石市,NA,3935,3912,23,5267,5231,36,29,31,2019-01-01
NA,奈良市,NA,5435,5365,70,7411,7315,96,30,38,2019-01-01
NA,和歌山市,NA,7696,7677,19,9313,9286,27,49,93,2019-01-01
NA,鳥取市,NA,2225,2195,30,3065,3006,59,20,20,2019-01-01
NA,松江市,NA,2099,2089,10,2744,2733,11,19,27,2019-01-01
NA,倉敷市,NA,5270,5256,14,7195,7175,20,42,58,2019-01-01
NA,福山市,NA,4858,4846,12,6326,6301,25,30,58,2019-01-01
NA,呉市,NA,2841,2802,39,3594,3544,50,20,21,2019-01-01
NA,下関市,NA,3361,3349,12,4158,4142,16,26,44,2019-01-01
NA,高松市,NA,4889,4846,43,6210,6158,52,39,49,2019-01-01
NA,松山市,NA,9772,9766,6,11956,11949,7,58,84,2019-01-01
NA,高知市,NA,9135,9079,56,11784,11708,76,48,93,2019-01-01
NA,久留米市,NA,5136,5131,5,6629,6623,6,21,34,2019-01-01
NA,長崎市,NA,9481,9423,58,12559,12492,67,45,57,2019-01-01
NA,佐世保市,NA,4118,4110,8,5290,5281,9,29,47,2019-01-01
NA,大分市,NA,6966,6907,59,8569,8489,80,51,67,2019-01-01
NA,宮崎市,NA,6895,6882,13,8744,8731,13,57,74,2019-01-01
NA,鹿児島市,NA,11674,11542,132,15122,14954,168,80,85,2019-01-01
NA,那覇市,NA,9931,9914,17,12853,12835,18,86,71,2019-01-01
