統計表１　生活保護の被保護世帯数及び実人員,...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,year_month
NA,仙台市,NA,13862,13777,85,18177,18056,121,162,144,2019-06-01
NA,さいたま市,NA,15333,15284,49,19685,19621,64,149,151,2019-06-01
NA,千葉市,NA,16852,16664,188,20826,20561,265,277,246,2019-06-01
NA,横浜市,NA,53865,53746,119,69140,68967,173,634,638,2019-06-01
NA,川崎市,NA,23774,23727,47,30370,30307,63,276,296,2019-06-01
NA,相模原市,NA,10305,10277,28,13927,13883,44,124,127,2019-06-01
NA,新潟市,NA,9264,9229,35,11988,11942,46,81,111,2019-06-01
NA,静岡市,NA,7274,7216,58,9209,9127,82,96,66,2019-06-01
NA,浜松市,NA,5676,5599,77,7164,7063,101,81,72,2019-06-01
NA,名古屋市,NA,38223,38005,218,47460,47171,289,501,475,2019-06-01
NA,京都市,NA,32377,31977,400,43005,42432,573,285,320,2019-06-01
NA,大阪市,NA,113235,112577,658,137041,136226,815,1245,1232,2019-06-01
NA,堺市,NA,19235,19205,30,25274,25229,45,165,181,2019-06-01
NA,神戸市,NA,34165,34006,159,45219,44995,224,278,303,2019-06-01
NA,岡山市,NA,9950,9918,32,13105,13066,39,106,126,2019-06-01
NA,広島市,NA,18591,18525,66,24417,24326,91,164,199,2019-06-01
NA,北九州市,NA,18322,18249,73,22884,22801,83,160,143,2019-06-01
NA,福岡市,NA,33493,33340,153,42845,42657,188,353,325,2019-06-01
NA,熊本市,NA,11872,11833,39,15120,15061,59,149,140,2019-06-01
中核市　（別掲）,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-01
NA,旭川市,NA,9934,9906,28,12474,12442,32,67,101,2019-06-01
NA,函館市,NA,9359,9344,15,11724,11708,16,72,70,2019-06-01
NA,青森市,NA,6737,6732,5,8396,8391,5,34,52,2019-06-01
NA,八戸市,NA,3553,3543,10,4383,4372,11,26,28,2019-06-01
NA,盛岡市,NA,3825,3816,9,4717,4702,15,27,36,2019-06-01
NA,秋田市,NA,4325,4320,5,5381,5376,5,27,34,2019-06-01
NA,山形市,NA,1735,1709,26,2122,2089,33,24,13,2019-06-01
NA,郡山市,NA,2689,2684,5,3303,3298,5,33,51,2019-06-01
NA,いわき市,NA,3354,3344,10,4324,4313,11,45,40,2019-06-01
NA,福島市,NA,2462,2459,3,3039,3036,3,22,26,2019-06-01
NA,宇都宮市,NA,6637,6592,45,8328,8268,60,46,50,2019-06-01
NA,前橋市,NA,3330,3300,30,4024,3990,34,31,13,2019-06-01
NA,高崎市,NA,2942,2927,15,3530,3515,15,37,36,2019-06-01
NA,川越市,NA,3372,3366,6,4375,4367,8,36,27,2019-06-01
NA,越谷市,NA,3198,3180,18,4244,4219,25,43,19,2019-06-01
NA,川口市,NA,8950,8922,28,11552,11515,37,83,82,2019-06-01
NA,船橋市,NA,7109,7067,42,9058,9001,57,77,62,2019-06-01
NA,柏市,NA,3629,3627,2,4639,4637,2,43,29,2019-06-01
NA,八王子市,NA,7379,7367,12,9382,9367,15,58,52,2019-06-01
NA,横須賀市,NA,4046,4019,27,5173,5133,40,41,30,2019-06-01
NA,富山市,NA,1772,1769,3,2034,2031,3,23,14,2019-06-01
NA,金沢市,NA,3578,3552,26,4171,4138,33,28,35,2019-06-01
NA,福井市,NA,2018,1993,25,2510,2482,28,18,21,2019-06-01
NA,甲府市,NA,2350,2332,18,2878,2852,26,10,17,2019-06-01
NA,長野市,NA,2653,2635,18,3348,3321,27,33,23,2019-06-01
NA,岐阜市,NA,5258,5198,60,6377,6300,77,49,35,2019-06-01
NA,豊橋市,NA,1702,1691,11,2030,2017,13,23,9,2019-06-01
NA,豊田市,NA,1735,1725,10,2333,2322,11,21,22,2019-06-01
NA,岡崎市,NA,1572,1564,8,2011,1998,13,15,14,2019-06-01
NA,大津市,NA,3063,3041,22,4012,3981,31,34,42,2019-06-01
NA,高槻市,NA,4254,4243,11,5916,5897,19,30,30,2019-06-01
NA,東大阪市,NA,14147,14096,51,18529,18452,77,99,109,2019-06-01
NA,豊中市,NA,7594,7562,32,9925,9872,53,55,65,2019-06-01
NA,枚方市,NA,5784,5752,32,7764,7715,49,42,41,2019-06-01
NA,八尾市,NA,5804,5802,2,7726,7723,3,53,56,2019-06-01
NA,寝屋川市,NA,5440,5400,40,7258,7211,47,49,45,2019-06-01
NA,姫路市,NA,6740,6723,17,8500,8478,22,48,66,2019-06-01
NA,西宮市,NA,5921,5839,82,7939,7796,143,40,48,2019-06-01
NA,尼崎市,NA,13785,13766,19,17800,17779,21,103,107,2019-06-01
NA,明石市,NA,3950,3927,23,5222,5188,34,34,39,2019-06-01
NA,奈良市,NA,5412,5348,64,7327,7223,104,42,37,2019-06-01
NA,和歌山市,NA,7573,7552,21,9185,9155,30,54,76,2019-06-01
NA,鳥取市,NA,2228,2199,29,3022,2973,49,24,21,2019-06-01
NA,松江市,NA,2081,2071,10,2722,2701,21,22,19,2019-06-01
NA,倉敷市,NA,5238,5228,10,7123,7110,13,38,53,2019-06-01
NA,福山市,NA,4807,4798,9,6202,6189,13,29,41,2019-06-01
NA,呉市,NA,2800,2766,34,3552,3503,49,29,21,2019-06-01
NA,下関市,NA,3290,3279,11,4052,4040,12,28,29,2019-06-01
NA,高松市,NA,4890,4843,47,6179,6122,57,55,21,2019-06-01
NA,松山市,NA,9745,9733,12,11835,11822,13,71,70,2019-06-01
NA,高知市,NA,9045,9001,44,11555,11498,57,59,59,2019-06-01
NA,久留米市,NA,5093,5079,14,6518,6503,15,29,28,2019-06-01
NA,長崎市,NA,9467,9406,61,12441,12367,74,67,71,2019-06-01
NA,佐世保市,NA,4091,4085,6,5215,5209,6,33,35,2019-06-01
NA,大分市,NA,7004,6953,51,8561,8493,68,74,42,2019-06-01
NA,宮崎市,NA,6864,6850,14,8663,8649,14,53,53,2019-06-01
NA,鹿児島市,NA,11692,11587,105,15106,14933,173,83,78,2019-06-01
NA,那覇市,NA,10044,10029,15,12895,12880,15,93,72,2019-06-01
