"id","date","koguchi_apply","koguchi_number","koguchi_payment_amount","sogo_apply","sogo_number","sogo_payment_amount","jukyo_apply","jukyo_number","jukyo_payment_amount","year","month","population_total","population_male","population_female","koguchi_number_19Jan","sogo_number_19Jan","jukyo_number_19Jan","koguchi_number_base19Jan","sogo_number_base19Jan","jukyo_number_base19Jan","prefec_kanji","prefec"
1,"2019-01-01",NA,0.41619371925841847,41.9220582671207,NA,0.018917896329928113,5.675368898978434,0.20809685962920924,0.170261066969353,24.423004161937193,2019,1,5286,2489,2506,0.41619371925841847,0.018917896329928113,0.170261066969353,1,1,1,"北海道","Hokkaido"
1,"2019-02-01",NA,0.28376844494892167,31.214528944381385,NA,0,0,0.24593265228906544,0.24593265228906544,22.66363980325388,2019,2,5286,2489,2506,0.41619371925841847,0.018917896329928113,0.170261066969353,0.6818181818181818,0,1.4444444444444444,"北海道","Hokkaido"
1,"2019-03-01",NA,0.6053726825576996,59.231933409004924,NA,0,0,0.11350737797956867,0.1324252743094968,19.693530079455165,2019,3,5286,2489,2506,0.41619371925841847,0.018917896329928113,0.170261066969353,1.4545454545454546,0,0.7777777777777779,"北海道","Hokkaido"
1,"2019-04-01",NA,0.20809685962920924,18.917896329928112,NA,0.018917896329928113,9.137343927355278,NA,NA,NA,2019,4,5286,2489,2506,0.41619371925841847,0.018917896329928113,0.170261066969353,0.5,1,NA,"北海道","Hokkaido"
1,"2019-05-01",NA,0.22701475595913734,17.83957623912221,NA,0,0,NA,NA,NA,2019,5,5286,2489,2506,0.41619371925841847,0.018917896329928113,0.170261066969353,0.5454545454545454,0,NA,"北海道","Hokkaido"
1,"2019-06-01",NA,0.170261066969353,15.891032917139613,NA,0,0,NA,NA,NA,2019,6,5286,2489,2506,0.41619371925841847,0.018917896329928113,0.170261066969353,0.40909090909090906,0,NA,"北海道","Hokkaido"
1,"2019-07-01",NA,0.37835792659856227,30.230798335225124,NA,0,0,NA,NA,NA,2019,7,5286,2489,2506,0.41619371925841847,0.018917896329928113,0.170261066969353,0.9090909090909092,0,NA,"北海道","Hokkaido"
1,"2019-08-01",NA,0.20809685962920924,19.977298524404084,NA,0,0,NA,NA,NA,2019,8,5286,2489,2506,0.41619371925841847,0.018917896329928113,0.170261066969353,0.5,0,NA,"北海道","Hokkaido"
1,"2019-09-01",NA,0.35944003026863414,29.54975406734771,NA,0,0,NA,NA,NA,2019,9,5286,2489,2506,0.41619371925841847,0.018917896329928113,0.170261066969353,0.8636363636363636,0,NA,"北海道","Hokkaido"
1,"2019-10-01",NA,0.18917896329928113,15.285660234581913,NA,0,0,NA,NA,NA,2019,10,5286,2489,2506,0.41619371925841847,0.018917896329928113,0.170261066969353,0.4545454545454546,0,NA,"北海道","Hokkaido"
1,"2019-11-01",NA,0.18917896329928113,15.24782444192206,NA,0,0,NA,NA,NA,2019,11,5286,2489,2506,0.41619371925841847,0.018917896329928113,0.170261066969353,0.4545454545454546,0,NA,"北海道","Hokkaido"
1,"2019-12-01",NA,0.170261066969353,16.83692773363602,NA,0.018917896329928113,6.583427922814983,NA,NA,NA,2019,12,5286,2489,2506,0.41619371925841847,0.018917896329928113,0.170261066969353,0.40909090909090906,1,NA,"北海道","Hokkaido"
1,"2020-01-01",NA,0.1523809523809524,10.933333333333334,NA,0.01904761904761905,7.542857142857143,NA,NA,NA,2020,1,5250,2472,2778,0.41619371925841847,0.018917896329928113,0.170261066969353,0.36612987012987014,1.006857142857143,NA,"北海道","Hokkaido"
2,"2019-01-01",NA,0.1583531274742676,12.114014251781473,NA,0,0,0,0,13.539192399049881,2019,1,1263,593,600,0.1583531274742676,0,0,1,NA,NA,"青森","Aomori"
2,"2019-02-01",NA,0.1583531274742676,8.709422011084719,NA,0.0791765637371338,6.492478226444972,0.1583531274742676,0.1583531274742676,15.676959619952493,2019,2,1263,593,600,0.1583531274742676,0,0,1,Inf,Inf,"青森","Aomori"
2,"2019-03-01",NA,0.395882818685669,30.72050673000792,NA,0.0791765637371338,7.363420427553444,0.23752969121140144,0.23752969121140144,18.368962787015043,2019,3,1263,593,600,0.1583531274742676,0,0,2.5,Inf,Inf,"青森","Aomori"
2,"2019-04-01",NA,0.23752969121140144,22.169437846397464,NA,0.0791765637371338,13.222486144101344,NA,NA,NA,2019,4,1263,593,600,0.1583531274742676,0,0,1.5000000000000002,Inf,NA,"青森","Aomori"
2,"2019-05-01",NA,0.3167062549485352,30.08709422011085,NA,0,0,NA,NA,NA,2019,5,1263,593,600,0.1583531274742676,0,0,2,NA,NA,"青森","Aomori"
2,"2019-06-01",NA,0.0791765637371338,5.542359461599366,NA,0.0791765637371338,14.726840855106888,NA,NA,NA,2019,6,1263,593,600,0.1583531274742676,0,0,0.5,Inf,NA,"青森","Aomori"
2,"2019-07-01",NA,0.0791765637371338,7.91765637371338,NA,0,0,NA,NA,NA,2019,7,1263,593,600,0.1583531274742676,0,0,0.5,NA,NA,"青森","Aomori"
2,"2019-08-01",NA,0.1583531274742676,11.87648456057007,NA,0,0,NA,NA,NA,2019,8,1263,593,600,0.1583531274742676,0,0,1,NA,NA,"青森","Aomori"
2,"2019-09-01",NA,0.0791765637371338,7.91765637371338,NA,0,0,NA,NA,NA,2019,9,1263,593,600,0.1583531274742676,0,0,0.5,NA,NA,"青森","Aomori"
2,"2019-10-01",NA,0.0791765637371338,7.442596991290578,NA,0,0,NA,NA,NA,2019,10,1263,593,600,0.1583531274742676,0,0,0.5,NA,NA,"青森","Aomori"
2,"2019-11-01",NA,0.23752969121140144,15.83531274742676,NA,0,0,NA,NA,NA,2019,11,1263,593,600,0.1583531274742676,0,0,1.5000000000000002,NA,NA,"青森","Aomori"
2,"2019-12-01",NA,0.23752969121140144,19.002375296912113,NA,0.1583531274742676,53.681710213776725,NA,NA,NA,2019,12,1263,593,600,0.1583531274742676,0,0,1.5000000000000002,Inf,NA,"青森","Aomori"
2,"2020-01-01",NA,0.16051364365971107,13.081861958266453,NA,0,0,NA,NA,NA,2020,1,1246,585,661,0.1583531274742676,0,0,1.0136436597110754,NA,NA,"青森","Aomori"
3,"2019-01-01",NA,0.9669621273166802,70.02417405318292,NA,0,0,0.08058017727639001,0.08058017727639001,5.72119258662369,2019,1,1241,598,604,0.9669621273166802,0,0.08058017727639001,1,NA,1,"岩手","Iwate"
3,"2019-02-01",NA,0.6446414182111201,53.58581788879936,NA,0,0,0.08058017727639001,0.08058017727639001,11.281224818694602,2019,2,1241,598,604,0.9669621273166802,0,0.08058017727639001,0.6666666666666666,NA,1,"岩手","Iwate"
3,"2019-03-01",NA,1.6921837228041903,140.3706688154714,NA,0,0,0,0,7.010475423045931,2019,3,1241,598,604,0.9669621273166802,0,0.08058017727639001,1.75,NA,0,"岩手","Iwate"
3,"2019-04-01",NA,0.4834810636583401,35.777598710717164,NA,0.08058017727639001,15.471394037066883,NA,NA,NA,2019,4,1241,598,604,0.9669621273166802,0,0.08058017727639001,0.5,Inf,NA,"岩手","Iwate"
3,"2019-05-01",NA,1.20870265914585,85.49556809024979,NA,0.16116035455278002,26.591458501208702,NA,NA,NA,2019,5,1241,598,604,0.9669621273166802,0,0.08058017727639001,1.2499999999999998,Inf,NA,"岩手","Iwate"
3,"2019-06-01",NA,1.04754230459307,70.9911361804996,NA,0.08058017727639001,22.965350523771153,NA,NA,NA,2019,6,1241,598,604,0.9669621273166802,0,0.08058017727639001,1.0833333333333333,Inf,NA,"岩手","Iwate"
3,"2019-07-01",NA,1.4504431909750202,115.63255439161966,NA,0.08058017727639001,14.5044319097502,NA,NA,NA,2019,7,1241,598,604,0.9669621273166802,0,0.08058017727639001,1.4999999999999998,Inf,NA,"岩手","Iwate"
3,"2019-08-01",NA,0.6446414182111201,50.92667203867849,NA,0.16116035455278002,46.65592264302981,NA,NA,NA,2019,8,1241,598,604,0.9669621273166802,0,0.08058017727639001,0.6666666666666666,Inf,NA,"岩手","Iwate"
3,"2019-09-01",NA,1.1281224818694602,79.37147461724415,NA,0,0,NA,NA,NA,2019,9,1241,598,604,0.9669621273166802,0,0.08058017727639001,1.1666666666666665,NA,NA,"岩手","Iwate"
3,"2019-10-01",NA,0.8863819500402902,74.1337630942788,NA,0,0,NA,NA,NA,2019,10,1241,598,604,0.9669621273166802,0,0.08058017727639001,0.9166666666666667,NA,NA,"岩手","Iwate"
3,"2019-11-01",NA,1.5310233682514103,139.16196615632555,NA,0.08058017727639001,15.954875100725221,NA,NA,NA,2019,11,1241,598,604,0.9669621273166802,0,0.08058017727639001,1.5833333333333333,Inf,NA,"岩手","Iwate"
3,"2019-12-01",NA,1.1281224818694602,97.42143432715552,NA,0.16116035455278002,51.24899274778405,NA,NA,NA,2019,12,1241,598,604,0.9669621273166802,0,0.08058017727639001,1.1666666666666665,Inf,NA,"岩手","Iwate"
3,"2020-01-01",NA,0.8149959250203749,54.76772616136919,NA,0,0,NA,NA,NA,2020,1,1227,592,635,0.9669621273166802,0,0.08058017727639001,0.8428416191252376,NA,NA,"岩手","Iwate"
4,"2019-01-01",NA,0.08635578583765112,8.635578583765112,NA,0,0,0.2158894645941278,0.30224525043177897,27.41796200345423,2019,1,2316,1132,1136,0.08635578583765112,0,0.30224525043177897,1,NA,1,"宮城","Miyagi"
4,"2019-02-01",NA,0.1295336787564767,12.953367875647666,NA,0,0,0.2158894645941278,0.2590673575129534,21.545768566493955,2019,2,2316,1132,1136,0.08635578583765112,0,0.30224525043177897,1.5000000000000002,NA,0.8571428571428571,"宮城","Miyagi"
4,"2019-03-01",NA,0.08635578583765112,8.635578583765112,NA,0,0,0.1295336787564767,0.08635578583765112,16.018998272884282,2019,3,2316,1132,1136,0.08635578583765112,0,0.30224525043177897,1,NA,0.28571428571428564,"宮城","Miyagi"
4,"2019-04-01",NA,0.1295336787564767,11.226252158894647,NA,0,0,NA,NA,NA,2019,4,2316,1132,1136,0.08635578583765112,0,0.30224525043177897,1.5000000000000002,NA,NA,"宮城","Miyagi"
4,"2019-05-01",NA,0.1295336787564767,11.830742659758203,NA,0,0,NA,NA,NA,2019,5,2316,1132,1136,0.08635578583765112,0,0.30224525043177897,1.5000000000000002,NA,NA,"宮城","Miyagi"
4,"2019-06-01",NA,0.04317789291882556,4.317789291882556,NA,0,0,NA,NA,NA,2019,6,2316,1132,1136,0.08635578583765112,0,0.30224525043177897,0.5,NA,NA,"宮城","Miyagi"
4,"2019-07-01",NA,0.1295336787564767,10.79447322970639,NA,0,0,NA,NA,NA,2019,7,2316,1132,1136,0.08635578583765112,0,0.30224525043177897,1.5000000000000002,NA,NA,"宮城","Miyagi"
4,"2019-08-01",NA,0.04317789291882556,4.317789291882556,NA,0,0,NA,NA,NA,2019,8,2316,1132,1136,0.08635578583765112,0,0.30224525043177897,0.5,NA,NA,"宮城","Miyagi"
4,"2019-09-01",NA,0.08635578583765112,8.635578583765112,NA,0,0,NA,NA,NA,2019,9,2316,1132,1136,0.08635578583765112,0,0.30224525043177897,1,NA,NA,"宮城","Miyagi"
4,"2019-10-01",NA,0.2590673575129534,25.906735751295333,NA,0,0,NA,NA,NA,2019,10,2316,1132,1136,0.08635578583765112,0,0.30224525043177897,3.0000000000000004,NA,NA,"宮城","Miyagi"
4,"2019-11-01",NA,1.8998272884283247,236.4853195164076,NA,0,0,NA,NA,NA,2019,11,2316,1132,1136,0.08635578583765112,0,0.30224525043177897,22,NA,NA,"宮城","Miyagi"
4,"2019-12-01",NA,0.8635578583765112,105.78583765112262,NA,0,0,NA,NA,NA,2019,12,2316,1132,1136,0.08635578583765112,0,0.30224525043177897,10,NA,NA,"宮城","Miyagi"
4,"2020-01-01",NA,0.43365134431916735,47.701647875108414,NA,0,0,NA,NA,NA,2020,1,2306,1127,1179,0.08635578583765112,0,0.30224525043177897,5.021682567215958,NA,NA,"宮城","Miyagi"
5,"2019-01-01",NA,0.40774719673802245,37.51274209989806,NA,0,0,0,0,0,2019,1,981,461,468,0.40774719673802245,0,0,1,NA,NA,"秋田","Akita"
5,"2019-02-01",NA,0.10193679918450561,8.154943934760448,NA,0,0,0,0,0,2019,2,981,461,468,0.40774719673802245,0,0,0.25,NA,NA,"秋田","Akita"
5,"2019-03-01",NA,0.20387359836901123,13.25178389398573,NA,0,0,0,0,0,2019,3,981,461,468,0.40774719673802245,0,0,0.5,NA,NA,"秋田","Akita"
5,"2019-04-01",NA,0.509683995922528,34.6585117227319,NA,0,0,NA,NA,NA,2019,4,981,461,468,0.40774719673802245,0,0,1.2499999999999998,NA,NA,"秋田","Akita"
5,"2019-05-01",NA,0.20387359836901123,20.38735983690112,NA,0,0,NA,NA,NA,2019,5,981,461,468,0.40774719673802245,0,0,0.5,NA,NA,"秋田","Akita"
5,"2019-06-01",NA,0.509683995922528,42.813455657492355,NA,0,0,NA,NA,NA,2019,6,981,461,468,0.40774719673802245,0,0,1.2499999999999998,NA,NA,"秋田","Akita"
5,"2019-07-01",NA,0.40774719673802245,31.60040774719674,NA,0,0,NA,NA,NA,2019,7,981,461,468,0.40774719673802245,0,0,1,NA,NA,"秋田","Akita"
5,"2019-08-01",NA,0,0,NA,0,0,NA,NA,NA,2019,8,981,461,468,0.40774719673802245,0,0,0,NA,NA,"秋田","Akita"
5,"2019-09-01",NA,0.20387359836901123,20.38735983690112,NA,0,0,NA,NA,NA,2019,9,981,461,468,0.40774719673802245,0,0,0.5,NA,NA,"秋田","Akita"
5,"2019-10-01",NA,0.40774719673802245,33.63914373088685,NA,0,0,NA,NA,NA,2019,10,981,461,468,0.40774719673802245,0,0,1,NA,NA,"秋田","Akita"
5,"2019-11-01",NA,0.3058103975535168,23.44546381243629,NA,0,0,NA,NA,NA,2019,11,981,461,468,0.40774719673802245,0,0,0.7499999999999999,NA,NA,"秋田","Akita"
5,"2019-12-01",NA,0.40774719673802245,32.61977573904179,NA,0,0,NA,NA,NA,2019,12,981,461,468,0.40774719673802245,0,0,1,NA,NA,"秋田","Akita"
5,"2020-01-01",NA,0.4140786749482402,41.40786749482402,NA,0,0,NA,NA,NA,2020,1,966,454,512,0.40774719673802245,0,0,1.015527950310559,NA,NA,"秋田","Akita"
6,"2019-01-01",NA,0.6422018348623854,43.669724770642205,NA,0,0,0.27522935779816515,0.27522935779816515,32.01834862385321,2019,1,1090,526,531,0.6422018348623854,0,0.27522935779816515,1,NA,1,"山形","Yamagata"
6,"2019-02-01",NA,0.6422018348623854,47.61467889908257,NA,0.09174311926605505,29.724770642201836,0.3669724770642202,0.45871559633027525,36.3302752293578,2019,2,1090,526,531,0.6422018348623854,0,0.27522935779816515,1,Inf,1.6666666666666667,"山形","Yamagata"
6,"2019-03-01",NA,0.6422018348623854,46.69724770642202,NA,0,0,0.3669724770642202,0.3669724770642202,25.229357798165136,2019,3,1090,526,531,0.6422018348623854,0,0.27522935779816515,1,NA,1.3333333333333333,"山形","Yamagata"
6,"2019-04-01",NA,1.1009174311926606,73.76146788990826,NA,0,0,NA,NA,NA,2019,4,1090,526,531,0.6422018348623854,0,0.27522935779816515,1.7142857142857142,NA,NA,"山形","Yamagata"
6,"2019-05-01",NA,0.6422018348623854,49.54128440366973,NA,0,0,NA,NA,NA,2019,5,1090,526,531,0.6422018348623854,0,0.27522935779816515,1,NA,NA,"山形","Yamagata"
6,"2019-06-01",NA,0.45871559633027525,38.53211009174312,NA,0.09174311926605505,22.385321100917434,NA,NA,NA,2019,6,1090,526,531,0.6422018348623854,0,0.27522935779816515,0.7142857142857143,Inf,NA,"山形","Yamagata"
6,"2019-07-01",NA,0.5504587155963303,32.01834862385321,NA,0.1834862385321101,36.23853211009174,NA,NA,NA,2019,7,1090,526,531,0.6422018348623854,0,0.27522935779816515,0.8571428571428571,Inf,NA,"山形","Yamagata"
6,"2019-08-01",NA,0.45871559633027525,35.77981651376147,NA,0,0,NA,NA,NA,2019,8,1090,526,531,0.6422018348623854,0,0.27522935779816515,0.7142857142857143,NA,NA,"山形","Yamagata"
6,"2019-09-01",NA,0.8256880733944955,62.84403669724771,NA,0,0,NA,NA,NA,2019,9,1090,526,531,0.6422018348623854,0,0.27522935779816515,1.2857142857142858,NA,NA,"山形","Yamagata"
6,"2019-10-01",NA,0.8256880733944955,75.77981651376146,NA,0,0,NA,NA,NA,2019,10,1090,526,531,0.6422018348623854,0,0.27522935779816515,1.2857142857142858,NA,NA,"山形","Yamagata"
6,"2019-11-01",NA,0.5504587155963303,48.89908256880734,NA,0.09174311926605505,8.990825688073395,NA,NA,NA,2019,11,1090,526,531,0.6422018348623854,0,0.27522935779816515,0.8571428571428571,Inf,NA,"山形","Yamagata"
6,"2019-12-01",NA,0.27522935779816515,25.688073394495415,NA,0.09174311926605505,6.7889908256880735,NA,NA,NA,2019,12,1090,526,531,0.6422018348623854,0,0.27522935779816515,0.42857142857142855,Inf,NA,"山形","Yamagata"
6,"2020-01-01",NA,0.3710575139146568,29.313543599257883,NA,0,0,NA,NA,NA,2020,1,1078,520,558,0.6422018348623854,0,0.27522935779816515,0.5777895573813941,NA,NA,"山形","Yamagata"
7,"2019-01-01",NA,0.5901287553648069,26.824034334763947,NA,0,0,0.1609442060085837,0.1072961373390558,23.98068669527897,2019,1,1864,923,932,0.5901287553648069,0,0.1072961373390558,1,NA,1,"福島","Fukushima"
7,"2019-02-01",NA,0.6974248927038627,54.66738197424893,NA,0,0,0.1072961373390558,0.1072961373390558,25.321888412017167,2019,2,1864,923,932,0.5901287553648069,0,0.1072961373390558,1.1818181818181817,NA,1,"福島","Fukushima"
7,"2019-03-01",NA,0.9656652360515022,56.437768240343345,NA,0.0536480686695279,16.09442060085837,0.37553648068669526,0.37553648068669526,24.570815450643778,2019,3,1864,923,932,0.5901287553648069,0,0.1072961373390558,1.6363636363636365,Inf,3.4999999999999996,"福島","Fukushima"
7,"2019-04-01",NA,0.6437768240343348,44.90343347639485,NA,0,0,NA,NA,NA,2019,4,1864,923,932,0.5901287553648069,0,0.1072961373390558,1.0909090909090908,NA,NA,"福島","Fukushima"
7,"2019-05-01",NA,0.8583690987124464,49.087982832618025,NA,0,0,NA,NA,NA,2019,5,1864,923,932,0.5901287553648069,0,0.1072961373390558,1.4545454545454546,NA,NA,"福島","Fukushima"
7,"2019-06-01",NA,0.8047210300429184,51.931330472103,NA,0,0,NA,NA,NA,2019,6,1864,923,932,0.5901287553648069,0,0.1072961373390558,1.3636363636363635,NA,NA,"福島","Fukushima"
7,"2019-07-01",NA,0.9656652360515022,76.82403433476395,NA,0,0,NA,NA,NA,2019,7,1864,923,932,0.5901287553648069,0,0.1072961373390558,1.6363636363636365,NA,NA,"福島","Fukushima"
7,"2019-08-01",NA,0.5901287553648069,46.512875536480685,NA,0,0,NA,NA,NA,2019,8,1864,923,932,0.5901287553648069,0,0.1072961373390558,1,NA,NA,"福島","Fukushima"
7,"2019-09-01",NA,1.1266094420600858,72.74678111587983,NA,0.0536480686695279,20.92274678111588,NA,NA,NA,2019,9,1864,923,932,0.5901287553648069,0,0.1072961373390558,1.909090909090909,Inf,NA,"福島","Fukushima"
7,"2019-10-01",NA,0.37553648068669526,23.98068669527897,NA,0,0,NA,NA,NA,2019,10,1864,923,932,0.5901287553648069,0,0.1072961373390558,0.6363636363636362,NA,NA,"福島","Fukushima"
7,"2019-11-01",NA,3.4334763948497855,395.8690987124463,NA,0,0,NA,NA,NA,2019,11,1864,923,932,0.5901287553648069,0,0.1072961373390558,5.818181818181818,NA,NA,"福島","Fukushima"
7,"2019-12-01",NA,3.0579399141630903,348.92703862660943,NA,0,0,NA,NA,NA,2019,12,1864,923,932,0.5901287553648069,0,0.1072961373390558,5.181818181818182,NA,NA,"福島","Fukushima"
7,"2020-01-01",NA,1.7334777898158178,162.35102925243768,NA,0.054171180931744306,24.37703141928494,NA,NA,NA,2020,1,1846,914,931,0.5901287553648069,0,0.1072961373390558,2.937456909287895,Inf,NA,"福島","Fukushima"
8,"2019-01-01",NA,0.13903371567605144,10.045185957594716,NA,0,0,0.03475842891901286,0.03475842891901286,34.09801876955162,2019,1,2877,1435,1442,0.13903371567605144,0,0.03475842891901286,1,NA,1,"茨城","Ibaraki"
8,"2019-02-01",NA,0.10427528675703858,8.585331942996177,NA,0,0,0.24330900243309003,0.20855057351407716,34.09801876955162,2019,2,2877,1435,1442,0.13903371567605144,0,0.03475842891901286,0.75,NA,6,"茨城","Ibaraki"
8,"2019-03-01",NA,0.10427528675703858,7.473062217587765,NA,0.03475842891901286,15.641293013555787,0.3823427181091415,0.31282586027111575,32.846715328467155,2019,3,2877,1435,1442,0.13903371567605144,0,0.03475842891901286,0.75,Inf,9,"茨城","Ibaraki"
8,"2019-04-01",NA,0.03475842891901286,3.475842891901286,NA,0,0,NA,NA,NA,2019,4,2877,1435,1442,0.13903371567605144,0,0.03475842891901286,0.25,NA,NA,"茨城","Ibaraki"
8,"2019-05-01",NA,0.1737921445950643,13.62530413625304,NA,0.03475842891901286,15.641293013555787,NA,NA,NA,2019,5,2877,1435,1442,0.13903371567605144,0,0.03475842891901286,1.25,Inf,NA,"茨城","Ibaraki"
8,"2019-06-01",NA,0.2780674313521029,23.46193952033368,NA,0.03475842891901286,20.855057351407716,NA,NA,NA,2019,6,2877,1435,1442,0.13903371567605144,0,0.03475842891901286,2,Inf,NA,"茨城","Ibaraki"
8,"2019-07-01",NA,0.20855057351407716,15.641293013555787,NA,0,0,NA,NA,NA,2019,7,2877,1435,1442,0.13903371567605144,0,0.03475842891901286,1.5,NA,NA,"茨城","Ibaraki"
8,"2019-08-01",NA,0.03475842891901286,3.1282586027111576,NA,0.03475842891901286,9.871393812999653,NA,NA,NA,2019,8,2877,1435,1442,0.13903371567605144,0,0.03475842891901286,0.25,Inf,NA,"茨城","Ibaraki"
8,"2019-09-01",NA,0.10427528675703858,10.427528675703858,NA,0.03475842891901286,12.51303441084463,NA,NA,NA,2019,9,2877,1435,1442,0.13903371567605144,0,0.03475842891901286,0.75,Inf,NA,"茨城","Ibaraki"
8,"2019-10-01",NA,0.1737921445950643,15.467500868960723,NA,0,0,NA,NA,NA,2019,10,2877,1435,1442,0.13903371567605144,0,0.03475842891901286,1.25,NA,NA,"茨城","Ibaraki"
8,"2019-11-01",NA,0.5213764337851928,60.93152589502955,NA,0,0,NA,NA,NA,2019,11,2877,1435,1442,0.13903371567605144,0,0.03475842891901286,3.7499999999999996,NA,NA,"茨城","Ibaraki"
8,"2019-12-01",NA,0.2780674313521029,34.34132777198471,NA,0,0,NA,NA,NA,2019,12,2877,1435,1442,0.13903371567605144,0,0.03475842891901286,2,NA,NA,"茨城","Ibaraki"
8,"2020-01-01",NA,0.1048951048951049,13.986013986013987,NA,0,0,NA,NA,NA,2020,1,2860,1427,1433,0.13903371567605144,0,0.03475842891901286,0.754458041958042,NA,NA,"茨城","Ibaraki"
9,"2019-01-01",NA,0.10277492291880781,10.277492291880781,NA,0,0,0,0,6.012332990750257,2019,1,1946,969,974,0.10277492291880781,0,0,1,NA,NA,"栃木","Tochigi"
9,"2019-02-01",NA,0.10277492291880781,10.277492291880781,NA,0,0,0.10277492291880781,0.10277492291880781,6.474820143884892,2019,2,1946,969,974,0.10277492291880781,0,0,1,NA,Inf,"栃木","Tochigi"
9,"2019-03-01",NA,0.10277492291880781,8.376156217882837,NA,0.051387461459403906,10.637204522096608,0.41109969167523125,0.3597122302158274,15.00513874614594,2019,3,1946,969,974,0.10277492291880781,0,0,1,Inf,Inf,"栃木","Tochigi"
9,"2019-04-01",NA,0.20554984583761562,17.985611510791365,NA,0,0,NA,NA,NA,2019,4,1946,969,974,0.10277492291880781,0,0,2,NA,NA,"栃木","Tochigi"
9,"2019-05-01",NA,0.10277492291880781,7.759506680369991,NA,0,0,NA,NA,NA,2019,5,1946,969,974,0.10277492291880781,0,0,1,NA,NA,"栃木","Tochigi"
9,"2019-06-01",NA,0,0,NA,0,0,NA,NA,NA,2019,6,1946,969,974,0.10277492291880781,0,0,0,NA,NA,"栃木","Tochigi"
9,"2019-07-01",NA,0.10277492291880781,10.277492291880781,NA,0,0,NA,NA,NA,2019,7,1946,969,974,0.10277492291880781,0,0,1,NA,NA,"栃木","Tochigi"
9,"2019-08-01",NA,0.10277492291880781,10.277492291880781,NA,0,0,NA,NA,NA,2019,8,1946,969,974,0.10277492291880781,0,0,1,NA,NA,"栃木","Tochigi"
9,"2019-09-01",NA,0,0,NA,0,0,NA,NA,NA,2019,9,1946,969,974,0.10277492291880781,0,0,0,NA,NA,"栃木","Tochigi"
9,"2019-10-01",NA,0,0,NA,0,0,NA,NA,NA,2019,10,1946,969,974,0.10277492291880781,0,0,0,NA,NA,"栃木","Tochigi"
9,"2019-11-01",NA,0.2569373072970195,24.152106885919835,NA,0,0,NA,NA,NA,2019,11,1946,969,974,0.10277492291880781,0,0,2.5,NA,NA,"栃木","Tochigi"
9,"2019-12-01",NA,0.4624871531346352,60.89414182939363,NA,0,0,NA,NA,NA,2019,12,1946,969,974,0.10277492291880781,0,0,4.5,NA,NA,"栃木","Tochigi"
9,"2020-01-01",NA,0.1034126163391934,15.511892450879008,NA,0,0,NA,NA,NA,2020,1,1934,964,970,0.10277492291880781,0,0,1.0062047569803516,NA,NA,"栃木","Tochigi"
10,"2019-01-01",NA,0.6147540983606558,29.456967213114755,NA,0,0,0.4098360655737705,0.20491803278688525,36.68032786885246,2019,1,1952,965,968,0.6147540983606558,0,0.20491803278688525,1,NA,1,"群馬","Gunma"
10,"2019-02-01",NA,0.5122950819672131,24.18032786885246,NA,0,0,0.20491803278688525,0.25614754098360654,37.14139344262295,2019,2,1952,965,968,0.6147540983606558,0,0.20491803278688525,0.8333333333333333,NA,1.2499999999999998,"群馬","Gunma"
10,"2019-03-01",NA,0.665983606557377,35.0922131147541,NA,0,0,0.7684426229508197,0.5122950819672131,48.36065573770492,2019,3,1952,965,968,0.6147540983606558,0,0.20491803278688525,1.0833333333333333,NA,2.4999999999999996,"群馬","Gunma"
10,"2019-04-01",NA,0.5122950819672131,22.64344262295082,NA,0,0,NA,NA,NA,2019,4,1952,965,968,0.6147540983606558,0,0.20491803278688525,0.8333333333333333,NA,NA,"群馬","Gunma"
10,"2019-05-01",NA,0.7172131147540983,24.23155737704918,NA,0,0,NA,NA,NA,2019,5,1952,965,968,0.6147540983606558,0,0.20491803278688525,1.1666666666666665,NA,NA,"群馬","Gunma"
10,"2019-06-01",NA,0.4098360655737705,20.901639344262296,NA,0,0,NA,NA,NA,2019,6,1952,965,968,0.6147540983606558,0,0.20491803278688525,0.6666666666666666,NA,NA,"群馬","Gunma"
10,"2019-07-01",NA,0.665983606557377,29.866803278688526,NA,0,0,NA,NA,NA,2019,7,1952,965,968,0.6147540983606558,0,0.20491803278688525,1.0833333333333333,NA,NA,"群馬","Gunma"
10,"2019-08-01",NA,0.5122950819672131,24.743852459016395,NA,0,0,NA,NA,NA,2019,8,1952,965,968,0.6147540983606558,0,0.20491803278688525,0.8333333333333333,NA,NA,"群馬","Gunma"
10,"2019-09-01",NA,0.3073770491803279,14.293032786885245,NA,0,0,NA,NA,NA,2019,9,1952,965,968,0.6147540983606558,0,0.20491803278688525,0.5,NA,NA,"群馬","Gunma"
10,"2019-10-01",NA,0.5122950819672131,28.53483606557377,NA,0,0,NA,NA,NA,2019,10,1952,965,968,0.6147540983606558,0,0.20491803278688525,0.8333333333333333,NA,NA,"群馬","Gunma"
10,"2019-11-01",NA,0.665983606557377,30.584016393442624,NA,0,0,NA,NA,NA,2019,11,1952,965,968,0.6147540983606558,0,0.20491803278688525,1.0833333333333333,NA,NA,"群馬","Gunma"
10,"2019-12-01",NA,0.4098360655737705,18.69877049180328,NA,0,0,NA,NA,NA,2019,12,1952,965,968,0.6147540983606558,0,0.20491803278688525,0.6666666666666666,NA,NA,"群馬","Gunma"
